student_id,department,specialization,current_year,semester,gender,cgpa,semester_gpa,cgpa_trend,backlog_count,internal_marks_avg,assignment_submission_rate,lab_performance_score,project_score,academic_risk_score,attendance_percentage,classes_missed,attendance_trend,lms_login_frequency,course_completion_rate,video_watch_percentage,quiz_attempt_rate,study_hours_per_week,club_participation_score,hackathon_count,technical_event_participation,leadership_score,extracurricular_score,fee_delay_days,scholarship_status,financial_stress_score,mentor_meetings_count,mentor_feedback_score,intervention_history_count,counseling_sessions,communication_score,presentation_score,teamwork_score,coding_score,aptitude_score,problem_solving_score,database_score,web_development_score,ai_ml_score,cloud_score,cybersecurity_score,linkedin_profile_score,resume_score,github_activity_score,portfolio_score,certification_count,career_readiness_score,mock_interview_score,group_discussion_score,placement_readiness_score,placement_probability,internship_count,industry_project_count,open_source_contributions,motivation_score,stress_score,time_management_score,consistency_score,academic_risk_band,dropout_risk_band,placement_risk_band,recommended_intervention,recommended_career_path,recommended_certification,recommended_course_track
STU202625427,AI & Data Science,Business Intelligence,Third Year,6,Male,8.01,7.87,Upward,0,86.39,86.31,88.86,82.76,15.53,89.97,5,Stable,19,81.76,87.77,82.44,23,68.62,3,3,40.96,69.03,13,Partial Scholarship,38.69,5,67.56,0,0,71.45,66.14,75.1,85.55,63.51,73.34,69.71,70.54,65.68,59.84,74.46,68.46,65.38,63.56,74.66,2,71.55,74.8,70.3,64.3,69.78,0,0,0,71.79,45.34,58.14,71.1,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,Full Stack Software Engineer,Microsoft Certified: Azure Developer Associate,Academic Support & Catch-Up Track
STU202625428,AI & Data Science,Data Science,Second Year,4,Male,7.72,7.34,Stable,1,81.07,80.1,72.36,74.49,34.55,86.67,6,Declining,15,83.54,76.02,72.85,20,37.96,1,3,45.13,43.8,3,No Scholarship,37.02,6,66.12,0,0,52.95,52.63,50.7,71.76,74.09,71.25,52.88,44.24,87.9,62.68,71.69,44.53,55.05,42.92,58.04,2,58.06,61.23,54.42,64.76,27.42,1,1,1,48.81,76.66,57.04,64.56,Low,Medium,High,Routine Academic Mentoring & Growth Tracking,AI/ML Research Specialist,AWS Certified Machine Learning Specialty,Academic Support & Catch-Up Track
STU202625429,Electrical Engineering,Renewable Energy,Final Year,7,Male,6.3,6.58,Downward,1,52.59,70.66,65.77,65.12,40.1,69.96,14,Stable,4,69.68,56.33,58.55,4,37.27,2,6,39.9,46.35,1,No Scholarship,31.13,7,41.95,3,0,52.86,51.67,46.39,68.35,36.79,49.63,64.96,83.56,61.38,71.1,76.97,60.14,60.2,65.31,71.98,0,54.92,55.65,64.52,56.87,39.78,1,0,0,49.49,34.16,39.32,21.03,Medium,Low,High,Intensive Bootcamp & Placement Officer Matching,Embedded Systems & IoT Engineer,PTC IoT Developer Certification,Academic Support & Catch-Up Track
STU202625430,AI & ML,Deep Learning,First Year,1,Female,8.1,8.18,Stable,1,82.84,90.6,89.25,71.7,28.1,87.63,6,Stable,13,88.66,85.92,91.98,20,100.0,0,3,78.44,81.12,1,Partial Scholarship,26.75,5,67.67,0,2,71.89,76.68,79.4,75.28,74.67,69.71,71.38,52.62,84.7,45.13,68.97,67.79,61.08,51.61,58.73,3,69.73,77.07,87.07,60.34,26.85,0,0,1,62.66,45.1,66.63,77.66,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Full Stack Software Engineer,Microsoft Certified: Azure Developer Associate,Entrepreneurship Track
STU202625431,Electrical Engineering,Power Systems,Second Year,3,Male,7.96,8.17,Stable,0,79.44,81.76,75.62,71.72,17.99,77.58,10,Improving,13,71.4,80.6,84.17,17,76.71,4,5,86.57,60.93,1,No Scholarship,23.84,5,65.34,1,4,76.8,78.09,82.37,81.72,69.09,72.86,65.0,94.72,90.22,72.75,72.18,87.51,71.0,86.88,84.2,1,74.07,78.53,78.56,70.12,33.43,0,0,0,51.81,44.36,63.54,63.29,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Embedded Systems & IoT Engineer,PTC IoT Developer Certification,Academic Support & Catch-Up Track
STU202625432,Information Technology,Enterprise Systems,Second Year,3,Male,7.33,7.34,Stable,0,75.03,93.18,77.03,88.13,13.58,86.79,6,Stable,18,82.19,71.54,74.08,18,39.67,2,5,61.35,57.7,1,No Scholarship,30.8,5,59.98,1,0,63.46,51.35,53.82,82.24,68.38,65.03,68.46,90.35,78.53,86.75,87.84,56.22,70.01,84.97,90.93,1,71.66,91.81,65.63,69.85,31.8,1,1,0,59.28,41.84,66.99,54.03,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Cloud Solutions Architect,Google Cloud Professional Cloud Architect,Academic Support & Catch-Up Track
STU202625433,Civil Engineering,Environmental Engineering,Final Year,8,Male,8.58,8.3,Stable,0,75.73,82.76,74.34,70.52,25.62,84.12,7,Stable,15,80.06,84.47,87.26,22,89.27,0,3,67.09,71.2,1,Partial Scholarship,36.64,5,73.57,1,0,73.59,69.38,74.0,23.94,69.16,56.37,62.87,32.39,10.38,52.4,52.75,62.16,50.61,23.12,51.53,2,60.31,72.06,74.51,49.14,63.05,1,0,0,49.7,45.32,75.38,70.68,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,Structural & Infrastructure Planner,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625434,Mechanical Engineering,CAD/CAM,First Year,1,Male,8.35,8.19,Downward,1,80.02,83.63,88.52,79.15,36.92,87.6,6,Improving,22,82.53,87.15,78.9,17,45.42,2,2,42.76,57.67,2,Partial Scholarship,71.96,5,61.91,0,4,51.18,57.16,53.51,40.93,65.94,51.55,71.93,36.28,37.07,53.7,63.72,50.41,53.05,28.5,59.98,3,70.17,62.46,56.26,45.35,26.37,0,2,2,58.7,71.25,55.07,60.72,Medium,Medium,High,Routine Academic Mentoring & Growth Tracking,Product Design Engineer,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625435,Electrical Engineering,Renewable Energy,Second Year,4,Female,9.47,9.49,Upward,0,100.0,91.59,95.4,82.32,10.16,87.74,6,Declining,24,94.41,88.27,86.26,31,60.03,3,4,42.76,53.63,2,Partial Scholarship,32.52,4,76.55,0,0,44.39,46.69,55.95,67.22,99.88,81.73,74.08,67.06,73.51,65.02,95.72,36.35,76.4,70.04,72.76,4,72.24,77.01,44.48,78.26,38.89,2,0,0,66.44,41.56,63.14,88.68,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Core Electrical Grid Engineer,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625436,Information Technology,Data Analytics,Third Year,6,Male,7.41,7.82,Downward,0,73.19,85.03,78.04,70.88,24.6,82.98,8,Improving,16,70.79,72.04,71.49,12,61.25,1,4,62.36,38.44,10,No Scholarship,36.08,6,65.8,0,0,61.58,58.72,57.74,57.75,52.0,50.48,42.12,47.16,49.78,49.33,63.22,55.87,45.62,18.84,54.19,0,46.17,62.68,72.13,46.23,55.77,0,0,0,57.89,44.92,51.45,48.61,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,IT Systems Consultant,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625437,Electronics & Telecommunication,Embedded Systems,Third Year,5,Male,8.08,8.17,Upward,0,75.81,84.22,84.78,75.07,18.52,82.66,8,Declining,12,78.79,62.58,70.92,15,18.19,3,5,56.71,35.1,5,Partial Scholarship,21.27,6,61.88,0,0,76.58,80.82,58.32,55.64,68.32,66.7,51.62,35.01,49.59,50.54,59.21,73.77,48.23,41.35,55.64,0,61.15,79.04,73.02,65.56,68.09,1,1,0,48.68,47.55,56.92,65.15,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,Core Electrical Grid Engineer,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625438,Electrical Engineering,Renewable Energy,Third Year,6,Male,8.79,9.42,Upward,0,85.04,82.3,93.67,85.26,12.68,83.91,7,Improving,19,90.41,87.38,90.78,23,48.31,3,3,58.11,60.39,1,Partial Scholarship,13.98,5,77.02,0,1,72.09,71.6,71.31,60.81,79.83,76.69,83.76,70.98,63.24,90.44,70.75,60.82,64.65,23.35,65.85,4,77.4,72.76,84.12,63.24,68.36,0,0,0,71.62,36.26,73.29,71.96,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,Core Electrical Grid Engineer,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625439,AI & Data Science,Data Science,Second Year,3,Male,6.75,6.75,Stable,2,71.33,81.68,75.81,86.82,55.81,81.21,8,Improving,12,66.07,62.1,70.27,16,80.78,1,5,47.47,68.4,0,No Scholarship,30.45,6,50.6,1,0,78.85,66.59,72.72,81.42,51.0,57.28,90.59,94.09,91.54,91.55,69.62,81.01,68.67,55.56,89.62,0,66.69,73.66,75.8,58.11,22.88,0,1,2,50.45,59.15,62.4,48.25,Medium,Medium,High,Routine Academic Mentoring & Growth Tracking,Cloud Solutions Architect,Google Cloud Professional Cloud Architect,Academic Support & Catch-Up Track
STU202625440,Computer Engineering,Cloud Computing,Final Year,7,Male,8.04,7.9,Stable,0,83.02,85.89,91.69,79.9,9.72,90.34,4,Declining,18,88.76,69.87,75.1,13,42.91,1,5,53.8,46.74,1,Partial Scholarship,55.72,5,68.44,0,1,75.19,76.53,72.99,84.52,78.69,75.67,76.66,85.26,56.51,70.76,83.77,64.89,77.8,83.48,84.48,1,71.64,85.19,64.17,70.78,74.56,1,0,4,70.3,39.5,53.89,72.6,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,Cloud Solutions Architect,Google Cloud Professional Cloud Architect,Placement Fast Track
STU202625441,Information Technology,Data Analytics,Third Year,5,Male,7.64,7.04,Stable,0,73.87,81.21,74.88,66.56,20.19,82.83,8,Stable,14,89.67,77.62,62.78,13,66.32,0,3,70.37,54.15,0,No Scholarship,69.39,6,56.7,0,2,81.01,83.11,87.72,59.06,69.76,56.93,54.85,52.38,35.57,54.54,65.93,70.26,49.79,28.38,61.15,4,81.8,80.72,76.44,55.4,56.46,0,2,0,47.28,56.94,58.8,64.13,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,IT Systems Consultant,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625442,AI & ML,Computer Vision,Final Year,8,Male,7.85,7.56,Stable,2,80.79,91.31,76.24,87.75,46.75,79.49,9,Stable,18,80.12,72.8,79.93,13,91.24,4,6,66.22,66.53,9,No Scholarship,25.42,5,57.48,0,0,88.86,81.7,84.62,77.69,64.13,63.13,69.62,74.87,72.1,87.5,77.82,86.49,74.87,64.49,74.86,2,79.64,93.85,83.11,68.16,46.66,1,0,0,52.58,59.46,54.84,61.48,Medium,Medium,Medium,Routine Academic Mentoring & Growth Tracking,Cloud Solutions Architect,Google Cloud Professional Cloud Architect,Academic Support & Catch-Up Track
STU202625443,Information Technology,Enterprise Systems,Third Year,6,Male,7.66,7.89,Downward,0,63.67,79.34,78.44,74.86,21.09,85.45,7,Improving,16,77.49,67.59,79.4,13,52.03,1,4,45.01,73.86,0,No Scholarship,32.27,6,61.17,1,0,63.09,60.18,57.95,91.97,48.83,69.08,75.98,73.64,77.21,96.54,46.23,65.52,56.71,81.69,66.39,2,69.41,77.6,68.3,66.86,68.23,1,1,2,50.07,31.28,62.7,47.1,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,Cloud Solutions Architect,Google Cloud Professional Cloud Architect,Academic Support & Catch-Up Track
STU202625444,Electronics & Telecommunication,Embedded Systems,First Year,1,Male,8.97,9.07,Upward,0,76.14,99.78,85.72,79.31,9.94,91.25,4,Stable,22,92.85,100.0,98.06,24,75.62,1,4,67.87,67.96,0,Partial Scholarship,18.58,5,87.29,0,0,73.94,74.4,66.68,70.38,88.4,74.74,73.08,49.54,54.47,73.71,72.41,68.74,63.44,33.64,69.24,3,72.9,82.24,93.04,66.73,39.35,0,0,1,83.16,36.95,76.75,93.95,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Core Electrical Grid Engineer,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625445,AI & Data Science,Data Science,Third Year,6,Female,8.31,8.45,Upward,0,88.73,93.57,88.73,82.63,15.55,90.98,4,Stable,19,86.18,83.82,84.1,24,79.48,2,6,64.02,52.92,19,Partial Scholarship,65.51,5,75.0,1,2,72.18,73.23,77.08,92.77,75.25,83.03,73.38,80.87,100.0,71.84,84.6,63.95,67.32,82.22,81.95,4,89.32,76.31,64.88,82.63,76.27,2,2,1,59.37,53.07,72.68,82.34,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,AI/ML Research Specialist,AWS Certified Machine Learning Specialty,Placement Fast Track
STU202625446,Information Technology,Enterprise Systems,First Year,2,Male,8.15,7.9,Upward,0,89.78,99.55,88.8,88.42,9.68,93.1,3,Improving,21,89.54,93.93,95.11,21,39.37,1,4,59.38,43.78,0,Partial Scholarship,15.63,5,71.26,0,1,57.46,57.28,46.21,82.96,74.38,65.54,81.97,83.84,81.99,72.9,88.41,59.66,77.87,72.42,80.78,5,90.1,63.64,63.77,59.39,31.2,0,3,1,84.54,27.17,71.61,84.82,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Cloud Solutions Architect,Google Cloud Professional Cloud Architect,Academic Support & Catch-Up Track
STU202625447,AI & ML,Machine Learning,Second Year,4,Female,9.14,9.0,Stable,1,81.37,91.35,96.94,70.43,26.53,91.03,4,Stable,23,90.29,99.32,87.69,28,71.31,0,3,77.91,62.59,2,Fully Funded,53.88,5,78.24,0,4,72.11,78.54,77.01,79.06,88.58,73.22,83.36,60.58,65.59,60.19,72.27,81.34,85.66,63.87,63.56,2,72.92,75.47,76.57,67.5,30.96,1,0,1,63.63,60.36,67.97,90.4,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Full Stack Software Engineer,Microsoft Certified: Azure Developer Associate,Academic Support & Catch-Up Track
STU202625448,Computer Engineering,Cloud Computing,Second Year,4,Female,9.34,8.83,Upward,0,88.85,92.07,89.86,76.92,6.28,97.15,1,Stable,23,87.81,100.0,92.0,29,38.17,0,3,58.41,67.82,2,Partial Scholarship,22.5,5,85.34,2,0,57.19,54.48,66.83,85.59,78.74,76.23,67.26,53.05,73.29,58.32,79.62,55.85,69.54,43.53,53.5,3,65.77,70.16,61.72,58.75,37.4,0,0,0,78.01,28.4,84.69,88.9,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Cybersecurity Analyst,CompTIA Security+,Academic Support & Catch-Up Track
STU202625449,AI & ML,Machine Learning,Final Year,8,Male,8.01,8.05,Stable,1,84.2,86.49,94.45,66.92,38.15,80.0,9,Improving,17,79.96,70.53,86.6,17,84.45,2,4,74.93,80.22,8,Partial Scholarship,69.83,5,66.05,0,0,76.89,80.34,77.76,63.27,70.24,59.55,49.87,59.63,58.13,52.43,54.78,71.94,62.38,31.89,56.29,1,66.16,86.43,81.12,69.53,66.41,2,1,1,41.48,58.17,73.17,74.1,Medium,Medium,Low,Routine Academic Mentoring & Growth Tracking,IT Systems Consultant,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625450,Civil Engineering,Structural Engineering,First Year,2,Non-Binary,6.97,7.09,Upward,1,72.51,75.44,84.41,76.93,37.12,74.9,11,Improving,4,69.62,74.04,78.92,2,38.44,1,3,39.49,44.11,8,No Scholarship,30.75,6,48.81,3,0,53.61,47.76,47.7,36.61,55.24,60.17,57.98,55.7,21.96,53.7,72.77,55.66,48.0,55.44,63.07,3,64.02,57.35,47.59,39.85,18.52,0,0,0,54.34,55.14,48.64,53.19,Medium,Low,Critical,Routine Academic Mentoring & Growth Tracking,Structural & Infrastructure Planner,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625451,Electronics & Telecommunication,IoT,Third Year,5,Female,8.61,8.55,Stable,1,91.94,85.72,97.89,81.57,26.16,92.36,3,Declining,17,81.77,86.24,90.4,24,57.63,2,4,50.54,59.46,2,Partial Scholarship,18.82,5,72.7,0,0,60.13,56.01,56.09,75.8,87.6,85.15,85.78,64.53,91.77,84.87,96.0,67.76,87.74,69.22,74.03,3,82.92,72.51,56.72,66.79,64.31,0,2,1,72.45,50.46,72.45,73.16,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,Embedded Systems & IoT Engineer,PTC IoT Developer Certification,Academic Support & Catch-Up Track
STU202625452,Information Technology,Enterprise Systems,First Year,1,Female,8.39,8.33,Stable,0,79.48,83.8,94.04,76.32,20.6,85.36,7,Stable,22,89.24,79.33,76.34,21,78.66,0,4,68.03,70.2,11,Partial Scholarship,60.87,5,70.05,1,1,68.57,75.21,79.69,63.51,74.23,68.05,71.51,71.07,55.2,55.81,50.42,68.44,63.19,51.04,69.7,1,60.45,65.18,77.25,54.79,34.71,0,0,0,53.34,47.35,73.19,86.4,Low,Low,High,Routine Academic Mentoring & Growth Tracking,IT Systems Consultant,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625453,Mechanical Engineering,Thermal Engineering,Final Year,8,Male,8.2,7.81,Stable,1,76.64,80.99,94.12,77.09,30.03,86.51,6,Declining,13,87.29,80.87,80.98,18,77.58,3,6,87.34,69.36,0,Partial Scholarship,29.85,5,67.39,0,1,86.8,95.53,81.93,51.91,73.46,70.9,77.42,66.51,53.07,85.93,72.6,86.25,75.12,59.78,63.32,2,86.93,75.21,93.05,77.26,63.73,2,4,0,46.95,66.43,60.35,68.68,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,Robotics & Automation Engineer,Certified ROS Robot Developer,Entrepreneurship Track
STU202625454,AI & ML,Machine Learning,Third Year,5,Male,8.33,8.11,Stable,0,72.84,73.48,81.81,74.37,19.95,79.96,9,Improving,19,85.4,73.56,80.48,13,80.36,2,5,52.9,54.59,0,Partial Scholarship,35.48,6,44.31,0,1,69.01,61.22,70.02,83.66,56.06,67.56,53.78,55.73,64.1,47.47,51.23,75.42,59.22,67.9,66.97,3,74.27,84.64,68.02,61.76,65.63,0,0,1,66.27,68.53,61.82,58.24,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,Full Stack Software Engineer,Microsoft Certified: Azure Developer Associate,Academic Support & Catch-Up Track
STU202625455,AI & ML,Deep Learning,Third Year,5,Male,7.98,8.04,Stable,0,83.1,84.74,91.38,74.35,12.91,93.99,3,Stable,21,82.76,95.51,82.65,19,53.15,0,1,50.03,58.76,10,No Scholarship,24.07,5,72.97,1,0,71.72,58.82,65.23,70.77,91.49,79.3,45.57,42.19,74.35,42.22,64.92,70.17,63.15,25.09,54.31,0,62.2,68.99,59.92,65.72,63.93,1,2,0,69.97,19.01,70.43,70.7,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,Full Stack Software Engineer,Microsoft Certified: Azure Developer Associate,Academic Support & Catch-Up Track
STU202625456,AI & Data Science,Data Science,Third Year,5,Male,9.17,8.34,Stable,0,86.92,91.91,97.73,80.89,12.75,89.36,5,Stable,20,84.21,87.09,86.61,15,84.91,0,4,90.2,84.23,4,Partial Scholarship,49.65,5,79.25,0,0,86.18,89.76,99.85,75.48,65.54,68.04,60.96,75.71,66.44,61.28,61.65,85.06,84.25,55.49,74.55,1,82.76,83.04,92.85,62.08,71.75,0,2,1,60.25,35.78,82.0,81.62,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,Full Stack Software Engineer,Microsoft Certified: Azure Developer Associate,Entrepreneurship Track
STU202625457,Computer Engineering,Full Stack Development,Second Year,4,Female,8.89,8.84,Stable,0,85.32,90.13,84.68,93.05,15.07,90.48,4,Stable,18,90.26,93.05,89.23,24,53.84,1,2,38.57,55.64,3,Partial Scholarship,60.61,5,73.53,0,2,64.17,53.4,52.77,60.33,79.71,56.15,69.09,55.52,72.3,65.6,65.47,55.0,58.32,27.57,56.56,3,65.99,66.88,69.34,51.82,31.06,0,0,0,57.36,59.26,81.66,87.19,Low,Low,High,Routine Academic Mentoring & Growth Tracking,IT Systems Consultant,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625458,Information Technology,Data Analytics,Final Year,8,Female,7.93,8.04,Stable,0,69.1,73.27,74.46,72.0,20.38,85.75,6,Stable,15,79.81,76.76,71.12,19,59.52,1,3,47.9,47.81,2,No Scholarship,27.01,6,52.35,1,0,61.95,64.01,65.05,52.41,74.67,61.11,48.16,79.78,44.41,49.84,48.71,58.57,48.29,25.9,61.96,4,75.63,83.85,73.86,58.56,57.56,1,1,0,55.89,33.67,50.77,69.83,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,IT Systems Consultant,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625459,Electrical Engineering,Electric Vehicles,Third Year,5,Male,7.77,7.54,Downward,3,64.94,83.66,70.77,72.9,70.6,81.24,8,Declining,14,76.38,70.16,75.46,11,64.41,3,3,53.52,40.94,1,No Scholarship,42.43,6,54.58,0,0,71.97,65.29,66.96,59.49,52.33,50.14,57.13,55.05,45.07,59.27,62.01,66.64,61.31,61.18,71.62,1,64.07,73.67,74.03,54.73,35.61,0,0,0,54.46,75.96,39.56,45.6,High,Medium,High,Mandatory Peer Tutoring & Weekly Mentor Review,Core Electrical Grid Engineer,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625460,Information Technology,Enterprise Systems,Third Year,6,Female,8.07,8.4,Stable,0,81.23,89.65,75.36,77.85,11.49,84.62,7,Stable,17,69.02,80.3,76.82,22,40.43,2,2,71.52,14.71,2,Partial Scholarship,23.66,5,55.9,0,0,51.73,54.07,54.06,92.39,61.38,71.26,67.83,80.2,71.48,68.26,58.89,54.55,54.05,53.05,71.98,1,61.18,81.59,71.04,66.48,60.81,0,1,1,55.25,26.64,52.85,61.19,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,Full Stack Software Engineer,Microsoft Certified: Azure Developer Associate,Academic Support & Catch-Up Track
STU202625461,AI & Data Science,Big Data Engineering,Third Year,5,Female,8.35,8.08,Upward,0,80.8,81.18,94.28,71.49,20.39,89.9,5,Stable,15,89.14,81.67,84.52,21,61.97,0,1,54.24,62.63,0,Partial Scholarship,34.66,5,69.52,0,1,61.15,65.56,55.38,75.18,62.63,61.88,66.8,51.42,70.66,64.42,43.11,48.61,58.43,20.3,56.58,0,51.14,80.19,64.59,61.23,62.28,1,0,0,74.37,33.26,68.97,83.86,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,Full Stack Software Engineer,Microsoft Certified: Azure Developer Associate,Academic Support & Catch-Up Track
STU202625462,Electronics & Telecommunication,Signal Processing,Final Year,8,Male,7.49,7.61,Stable,1,67.23,87.18,82.47,65.08,35.17,75.84,11,Improving,14,70.56,66.8,71.15,18,50.55,0,3,45.55,62.21,7,No Scholarship,41.46,6,54.23,1,0,58.64,54.04,48.46,46.78,60.26,58.07,64.46,24.14,46.96,63.56,46.67,45.16,54.99,27.96,45.6,0,47.44,65.85,55.05,57.09,51.55,2,0,0,53.58,70.79,63.84,63.53,Medium,Medium,Medium,Routine Academic Mentoring & Growth Tracking,Core Electrical Grid Engineer,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625463,Information Technology,Information Security,First Year,2,Male,6.89,6.61,Upward,1,77.97,83.84,68.83,67.7,25.91,85.93,6,Stable,13,68.37,71.06,69.98,8,46.22,1,5,51.09,56.1,1,No Scholarship,22.2,6,54.64,1,1,85.92,77.0,74.05,58.2,65.5,52.74,59.34,75.97,75.94,52.29,58.17,60.57,49.64,39.79,59.83,0,65.64,84.08,76.09,53.18,22.02,0,3,0,49.03,31.57,68.0,50.6,Low,Low,High,Routine Academic Mentoring & Growth Tracking,IT Systems Consultant,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625464,Electrical Engineering,Power Systems,Second Year,3,Male,9.41,9.2,Upward,0,89.64,93.0,99.24,77.03,7.68,93.33,3,Declining,22,96.63,94.42,81.06,27,48.02,0,2,49.75,66.28,18,Partial Scholarship,21.33,5,86.0,0,1,57.82,53.04,67.7,54.22,93.71,86.15,64.24,51.69,53.67,42.55,46.32,46.75,56.89,0.0,58.41,1,56.01,58.14,59.4,57.4,36.47,0,0,0,73.89,36.0,76.84,77.0,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Core Electrical Grid Engineer,Project Management Professional (PMP) Baseline,Academic Support & Catch-Up Track
STU202625465,Mechanical Engineering,Robotics & Automation,Final Year,7,Female,8.49,8.33,Stable,0,79.75,82.71,89.01,75.76,10.18,95.46,2,Declining,20,91.42,86.37,87.82,31,89.04,2,4,81.04,79.64,0,Partial Scholarship,18.72,5,65.15,0,1,64.81,67.07,80.07,66.09,88.93,84.05,86.39,70.86,71.8,87.54,94.39,90.58,64.26,70.58,84.92,2,75.95,73.93,80.37,77.84,74.97,2,1,0,69.03,38.97,76.07,71.56,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,Robotics & Automation Engineer,Certified ROS Robot Developer,Placement Fast Track
STU202625466,Computer Engineering,Software Engineering,First Year,1,Female,9.64,9.52,Stable,0,92.4,90.72,85.93,85.74,4.55,100.0,0,Declining,20,92.5,86.61,91.56,31,63.84,0,4,55.59,57.02,1,Partial Scholarship,27.48,4,83.0,0,0,39.04,36.46,49.59,79.1,84.81,76.81,59.93,63.65,63.89,62.17,76.21,51.96,74.52,53.59,71.5,6,89.25,73.67,56.11,61.24,36.79,0,1,2,83.27,42.99,78.26,93.49,Low,Low,High,Routine Academic Mentoring & Growth Tracking,Cybersecurity Analyst,CompTIA Security+,Academic Support & Catch-Up Track
STU202625467,AI & ML,Deep Learning,Third Year,6,Male,9.66,10.0,Upward,0,97.7,100.0,100.0,84.99,2.1,98.02,1,Improving,23,100.0,85.08,94.2,27,71.21,0,3,72.14,55.03,3,Partial Scholarship,27.32,4,85.97,0,0,84.93,70.54,82.18,87.23,98.9,92.7,84.19,72.2,78.09,75.77,65.76,67.57,90.74,43.77,75.81,1,84.11,100.0,83.12,74.53,85.06,0,2,2,72.98,33.47,77.72,77.64,Low,Low,Low,Routine Academic Mentoring & Growth Tracking,AI/ML Research Specialist,AWS Certified Machine Learning Specialty,Research & Innovation Track
STU202625468,AI & Data Science,Big Data Engineering,Second Year,4,Male,9.77,9.58,Stable,0,99.32,93.03,100.0,94.42,8.84,96.3,2,Stable,22,93.1,86.73,90.81,27,52.35,1,5,56.99,50.61,22,Fully Funded,38.68,4,81.74,1,0,65.18,73.28,54.25,93.21,81.62,72.81,83.04,81.93,89.06,92.51,74.88,54.46,76.32,73.03,85.63,6,100.0,80.65,69.82,74.45,40.53,1,4,1,78.71,37.83,79.92,92.81,Low,Low,Medium,Routine Academic Mentoring & Growth Tracking,AI/ML Research Specialist,AWS Certified Machine Learning Specialty,Research & Innovation Track
